-208,9
-208,8
-209,8
-210,8
-210,7
-211,7
-212,7
-213,7
-213,6
-214,6
-214,5
-215,5
-216,5
-217,5
-218,5
-218,6
-219,6
-220,6
-221,6
-222,6
-222,5
-223,5
-223,4
-224,4
-224,3
-225,3
-225,2
-226,2
-226,1
-227,1
-228,1
-229,1
-230,1
-231,1
-232,1
-233,1
-234,1
-235,1
-236,1
-237,1
-238,1
-239,1
-240,1
-241,1
-242,1
-243,1
-244,1
-245,1
-246,1
-247,1
-240,-10
-240,-8
-240,-7
-239,-7
-239,-6
-239,-5
-238,-5
-238,-4
-238,-3
-238,-2
-239,-2
-239,-1
-240,-1
-241,-1
-242,-1
-243,-1
-243,0
-244,0
-244,1
-245,1
-245,2
-245,3
-246,3
-246,4
-247,4
-248,4
-249,4
-250,4
-250,5
-251,5
-252,5
-253,5
-254,5
-255,5
-256,5
-256,6
-257,6
-258,6
-258,7
-259,7
-259,8
-260,8
-261,8
-261,9
-262,9
-263,9
-264,9
-265,9
-266,9
-267,9
-267,10
-268,10
-269,10
-270,10
-271,10
-272,10
-273,10
-274,10
-275,10
-276,10
-277,11
-278,11
-278,10
-279,10
-280,10
-281,10
-282,10
-283,10
-284,10
-285,10
-286,10
-287,10
-288,10
-289,10
-290,10
-291,10
-292,10
-293,10
-294,10
-295,10
-296,10
-297,10
-298,10
-299,10
-300,10
-301,10
-302,10
-303,10
-304,10
-305,10
-306,10
-307,10
-308,10
-309,10
-310,10
-311,10
-312,10
-313,10
-314,10
-315,10
-316,10
-317,10
-318,10
-319,10
-320,10
-321,10
-322,10
-323,10
-324,10
-241,-8
-238,-6
-237,-6
-236,-6
-236,-5
-235,-5
-235,-4
-235,-3
-236,-3
-236,-2
-237,-2
-237,-1
-238,-1
-240,-2
-240,-3
-241,-3
-242,-3
-242,-2
-243,-2
-244,-1
-244,2
-247,3
-257,5
-258,5
-259,4
-260,5
-261,5
-262,5
-263,5
-263,6
-264,6
-265,6
-266,6
-266,7
-267,7
-268,7
-268,6
-269,6
-269,5
-270,5
-270,4
-271,4
-272,5
-273,5
-273,6
-274,6
-275,6
-276,6
-277,5
-278,5
-279,4
-280,4
-281,4
-282,4
-283,4
-283,5
-284,5
-285,5
-285,6
-286,6
-287,6
-288,6
-289,6
-290,6
-291,6
-292,6
-293,6
-294,5
-295,5
-296,5
-297,5
-297,6
-298,6
-299,6
-300,6
-301,6
-301,7
-302,7
-303,7
-304,7
-305,7
-306,7
-307,7
-308,7
-309,7
-310,7
-311,7
-312,8
-313,8
-313,9
-314,9
-315,9
-325,10
-326,11
-327,11
-328,11
-329,11
-330,11
-330,10
-331,10
-331,9
-332,9
-333,9
-334,10
-335,10
-335,11
-336,11
-336,12
-337,12
-338,12
-339,12
-340,12
-341,12
-341,11
-342,11
-343,11
-344,11
-345,11
-346,11
-347,11
-348,11
-349,11
-350,11
-351,11
-351,12
-352,12
-352,13
-352,14
-352,15
-351,15
-351,16
-351,17
-351,18
-351,19
-351,20
-352,20
-352,21
-352,22
-352,23
-351,23
-351,24
-351,25
-351,26
-351,27
-351,28
-352,28
-352,29
-351,30
-351,31
-351,32
-351,33
-352,33
-352,34
-353,34
-354,34
-354,35
-354,36
-353,35
-352,35
-353,33
-353,32
-354,32
-354,31
-355,31
-356,31
-357,31
-357,32
-357,33
-356,33
-355,33
-354,33
-353,36
-354,37
-354,38
-354,39
-354,40
-353,40
-353,41
-352,41
-352,42
-351,42
-350,42
-349,42
-348,42
-347,43
-346,43
-345,43
-344,43
-344,42
-343,42
-342,42
-342,41
-341,41
-340,41
-340,40
-339,40
-338,40
-337,41
-336,41
-336,42
-335,42
-334,42
-334,43
-333,43
-332,43
-331,43
-330,43
-329,43
-328,43
-327,43
-326,43
-325,43
-324,43
-324,44
-323,44
-322,44
-321,44
-320,44
-320,43
-319,43
-318,43
-318,42
-317,42
-316,42
-316,41
-315,41
-315,42
-314,42
-313,42
-312,43
-311,43
-311,44
-310,44
-309,44
-308,44
-307,44
-306,44
-305,44
-304,44
-303,43
-302,43
-301,43
-300,43
-299,43
-299,42
-298,42
-297,42
-296,42
-295,42
-294,42
-293,42
-293,43
-292,43
-291,43
-290,43
-289,43
-288,43
-287,43
-286,43
-286,44
-285,44
-284,44
-283,44
-283,45
-282,45
-281,45
-280,45
-280,44
-279,44
-278,44
-277,44
-276,44
-275,44
-274,44
-273,44
-272,44
-271,44
-270,44
-269,44
-268,44
-267,44
-266,44
-265,44
-264,44
-263,44
-262,44
-261,44
-260,44
-259,44
-258,44
-258,45
-257,45
-257,46
-256,46
-256,47
-256,48
-255,48
-255,49
-254,49
-253,49
-252,49
-251,49
-250,49
-250,48
-249,48
-248,48
-247,48
-247,49
-246,49
-245,49
-245,50
-244,50
-243,50
-242,50
-241,50
-241,49
-240,49
-239,49
-238,49
-237,49
-236,49
-235,49
-234,49
-233,49
-232,49
-231,49
-230,49
-229,49
-228,49
-227,49
-226,49
-225,49
-224,49
-223,49
-222,49
-222,48
-221,48
-220,48
-219,48
-219,47
-218,47
-217,47
-216,47
-216,46
-215,46
-215,45
-215,44
-215,43
-214,43
-215,42
-215,41
-215,40
-215,39
-214,39
-213,38
-212,38
-211,38
-211,37
-210,36
-210,35
-210,34
-210,33
-211,33
-211,32
-211,31
-212,31
-212,30
-212,29
-212,28
-212,27
-211,27
-211,26
-210,25
-210,24
-210,23
-210,22
-211,22
-211,21
-211,20
-211,19
-212,19
-212,18
-212,17
-212,16
-212,15
-212,14
-212,13
-213,13
-213,12
-214,12
-215,12
-216,12
-217,12
-217,13
-218,13
-219,13
-220,13
-221,13
-222,13
-223,13
-223,12
-224,12
-224,11
-225,11
-225,10
-226,10
-227,10
-228,10
-229,10
-230,10
-231,10
-232,10
-233,10
-234,10
-235,10
-236,10
-237,10
-238,10
-239,10
-240,10
-241,10
-242,10
-243,10
-244,10
-245,10
-246,10
-247,10
-248,10
-249,10
-250,10
-251,10
-251,9
-252,9
-253,8
-253,7
-254,7
-254,6
-255,6
-259,5
-261,6
-262,6
-262,7
-262,8
-263,8
-264,8
-265,8
-266,8
-240,-10
-240,-8
-240,-7
-240,-6
-239,-6
-239,-5
-238,-5
-237,-5
-237,-4
-236,-4
-236,-3
-235,-3
-234,-3
-233,-3
-232,-3
-232,-4
-231,-4
-230,-4
-229,-4
-228,-4
-228,-5
-227,-5
-227,-6
-228,-6
-228,-7
-228,-8
-229,-8
-229,-9
-229,-10
-229,-11
-229,-12
-228,-12
-228,-13
-228,-14
-228,-15
-228,-16
-228,-17
-227,-17
-226,-17
-226,-18
-225,-18
-225,-17
-224,-17
-223,-17
-222,-17
-221,-17
-220,-17
-220,-18
-219,-18
-219,-19
-218,-19
-217,-19
-216,-19
-215,-19
-215,-18
-215,-17
-214,-17
-214,-18
-213,-18
-212,-18
-212,-19
-211,-19
-210,-19
-210,-18
-210,-17
-210,-16
-210,-15
-210,-14
-211,-14
-211,-13
-211,-12
-210,-12
-210,-11
-209,-11
-209,-10
-208,-10
-208,-9
-208,-8
-208,-7
-207,-6
-207,-5
-207,-4
-207,-3
-206,-3
-206,-2
-206,-1
-206,0
-206,1
-206,2
-205,2
-205,3
-205,4
-205,5
-205,6
-205,7
-204,7
-204,8
-204,9
-205,9
-205,10
-205,11
-205,12
-205,13
-205,14
-204,14
-204,15
-204,16
-204,17
-204,18
-203,19
-203,20
-203,21
-203,22
-203,23
-203,24
-203,25
-203,26
-203,27
-203,28
-203,29
-203,30
-203,31
-202,31
-202,32
-202,33
-202,34
-201,34
-201,35
-201,36
-201,37
-200,37
-200,38
-200,39
-200,40
-200,41
-200,42
-201,42
-201,43
-202,43
-202,44
-203,44
-203,45
-204,45
-204,46
-204,47
-204,48
-204,49
-204,50
-205,50
-205,51
-205,52
-206,52
-206,53
-207,53
-208,53
-209,53
-210,52
-211,52
-211,53
-212,53
-213,53
-214,53
-214,54
-215,54
-216,54
-216,55
-217,55
-218,55
-219,55
-220,55
-221,55
-222,55
-223,55
-224,55
-224,56
-225,56
-226,56
-227,56
-228,56
-228,55
-229,55
-230,55
-230,56
-231,56
-232,56
-233,56
-234,56
-235,57
-236,57
-236,58
-237,58
-238,58
-239,58
-239,57
-240,57
-241,57
-240,56
-239,56
-239,55
-239,54
-238,54
-238,53
-239,53
-239,52
-240,52
-241,52
-241,53
-242,53
-242,54
-243,54
-244,55
-245,55
-246,55
-247,54
-248,54
-249,54
-250,54
-250,55
-250,56
-251,56
-251,57
-252,57
-253,57
-254,57
-255,57
-255,56
-255,55
-255,54
-255,53
-255,52
-255,51
-256,51
-256,50
-257,50
-258,50
-258,49
-259,48
-259,47
-260,47
-261,47
-261,46
-262,46
-263,46
-263,47
-264,47
-265,47
-266,47
-267,47
-268,47
-269,47
-269,48
-270,48
-271,48
-272,48
-273,48
-274,48
-275,48
-276,48
-277,48
-278,48
-279,48
-280,48
-281,48
-282,48
-283,48
-284,48
-284,49
-285,49
-286,49
-287,49
-288,49
-289,49
-290,49
-291,49
-292,49
-293,49
-294,49
-295,49
-296,49
-297,49
-298,49
-299,49
-299,50
-300,50
-300,51
-300,52
-301,52
-301,53
-301,54
-301,55
-301,56
-301,57
-301,58
-301,59
-301,60
-301,61
-301,62
-300,63
-300,64
-299,64
-299,65
-299,66
-298,66
-298,67
-299,67
-299,68
-299,69
-300,69
-300,70
-301,70
-302,70
-303,70
-304,70
-304,69
-305,69
-305,68
-306,68
-306,67
-306,66
-307,66
-307,65
-308,65
-308,66
-309,66
-309,67
-309,68
-310,68
-310,69
-311,69
-311,70
-312,70
-313,70
-314,70
-315,70
-316,70
-316,69
-316,68
-316,67
-316,66
-315,65
-314,64
-313,64
-313,63
-313,62
-312,62
-312,61
-312,60
-313,60
-313,59
-314,58
-315,58
-316,58
-316,57
-317,57
-318,57
-319,56
-320,55
-320,54
-321,54
-321,53
-322,53
-322,52
-323,52
-323,51
-323,50
-324,50
-325,49
-326,49
-327,49
-328,49
-329,49
-330,49
-331,49
-332,49
-333,49
-333,48
-334,48
-335,47
-336,47
-336,46
-337,46
-338,46
-338,45
-339,45
-340,45
-340,44
-341,44
-342,44
-343,44
-344,44
-344,43
-345,43
-346,43
-347,43
-347,42
-348,42
-348,41
-349,41
-349,40
-350,40
-350,39
-351,39
-351,38
-352,38
-352,37
-352,36
-353,36
-353,37
-354,37
-355,36
-355,37
-356,37
-351,37
-350,37
-349,37
-348,37
-348,36
-347,37
-346,37
-345,37
-344,37
-343,37
-343,36
-344,36
-345,38
-346,38
-346,39
-347,39
-347,40
-348,40
-349,39
-350,38
-355,38
-356,38
-356,36
-353,35
-354,35
-354,34
-354,33
-355,33
-356,33
-357,33
-358,33
-359,33
-360,33
-361,33
-362,33
-362,32
-363,32
-363,31
-364,31
-365,31
-366,31
-367,31
-368,31
-368,30
-368,29
-368,28
-367,28
-367,27
-367,26
-367,25
-368,25
-368,24
-368,23
-368,22
-368,21
-368,20
-367,20
-367,19
-367,18
-367,17
-367,16
-367,15
-368,15
-368,14
-368,13
-368,12
-367,12
-367,11
-367,10
-368,10
-368,9
-369,9
-369,8
-370,8
-370,9
-371,9
-372,9
-373,9
-374,9
-374,8
-375,8
-376,8
-376,7
-377,7
-377,6
-378,6
-378,5
-379,5
-379,4
-380,4
-381,4
-381,3
-382,3
-383,3
-383,2
-384,2
-385,2
-385,1
-386,1
-387,1
-388,1
-389,1
-390,1
-390,0
-391,0
-391,-1
-391,-2
-392,-2
-392,-3
-393,-3
-393,-4
-394,-4
-394,-5
-393,-5
-393,-6
-392,-6
-391,-6
-391,-5
-391,-4
-390,-4
-390,-3
-389,-3
-388,-3
-387,-3
-386,-3
-385,-3
-384,-3
-383,-3
-382,-3
-381,-3
-380,-3
-379,-2
-378,-2
-377,-2
-376,-2
-375,-2
-374,-2
-374,-3
-373,-3
-373,-4
-372,-4
-371,-4
-370,-4
-369,-4
-368,-4
-367,-4
-366,-4
-365,-4
-365,-3
-364,-3
-363,-3
-362,-3
-361,-3
-361,-4
-360,-4
-359,-4
-358,-4
-357,-4
-356,-4
-355,-4
-354,-4
-353,-4
-352,-4
-351,-4
-350,-4
-350,-3
-349,-3
-349,-2
-348,-2
-347,-2
-346,-2
-345,-2
-344,-2
-343,-2
-342,-3
-341,-3
-340,-3
-339,-3
-338,-3
-337,-3
-336,-3
-335,-3
-334,-3
-333,-3
-332,-3
-331,-3
-330,-3
-329,-3
-329,-4
-328,-4
-327,-4
-327,-3
-326,-3
-325,-3
-324,-3
-324,-4
-323,-4
-322,-4
-322,-5
-321,-5
-321,-6
-320,-6
-320,-7
-319,-7
-318,-7
-317,-7
-317,-6
-316,-6
-315,-6
-314,-6
-313,-6
-312,-6
-311,-6
-310,-6
-309,-6
-308,-6
-307,-6
-307,-5
-306,-5
-305,-5
-304,-5
-303,-5
-302,-5
-301,-5
-300,-5
-299,-5
-299,-6
-298,-6
-297,-6
-297,-5
-296,-5
-295,-5
-294,-5
-293,-5
-292,-5
-291,-5
-290,-5
-290,-6
-289,-6
-288,-6
-287,-6
-286,-6
-286,-7
-285,-7
-284,-7
-283,-7
-283,-6
-282,-6
-282,-5
-281,-5
-281,-4
-280,-4
-281,-3
-282,-3
-283,-3
-284,-3
-284,-2
-285,-2
-286,-2
-282,-4
-280,-3
-279,-3
-278,-3
-278,-4
-277,-4
-277,-5
-276,-5
-276,-6
-276,-7
-275,-7
-274,-7
-274,-8
-273,-8
-272,-8
-271,-8
-271,-7
-270,-7
-269,-7
-268,-7
-268,-8
-267,-8
-266,-8
-265,-8
-264,-8
-263,-8
-262,-8
-261,-8
-260,-8
-259,-8
-258,-8
-257,-8
-256,-8
-255,-8
-254,-8
-253,-8
-252,-8
-251,-8
-251,-7
-250,-7
-249,-7
-248,-7
-248,-6
-247,-6
-246,-6
-245,-6
-244,-6
-243,-6
-242,-6
-241,-6
-239,-7
-238,-7
-238,-8
-237,-8
-237,-9
-236,-9
-240,-10
-240,-8
-239,-8
-239,-7
-239,-6
-238,-6
-237,-6
-236,-6
-235,-6
-234,-6
-233,-6
-232,-6
-231,-6
-230,-6
-230,-7
-229,-7
-228,-7
-227,-7
-226,-7
-225,-7
-224,-7
-223,-7
-222,-7
-221,-7
-220,-7
-219,-7
-218,-7
-217,-7
-216,-7
-215,-7
-214,-7
-214,-6
-213,-6
-212,-6
-212,-5
-212,-4
-211,-4
-211,-3
-211,-2
-211,-1
-210,-1
-210,0
-210,1
-209,1
-209,2
-209,3
-208,3
-208,4
-208,5
-208,6
-208,7
-208,8
-208,9
-208,10
-207,10
-207,11
-207,12
-207,13
-207,14
-207,15
-208,15
-208,16
-208,17
-209,17
-209,18
-209,19
-209,20
-209,21
-210,22
-210,23
-210,24
-210,25
-210,26
-210,27
-210,28
-210,29
-210,30
-210,31
-210,32
-210,33
-210,34
-210,35
-210,36
-210,37
-210,38
-210,39
-210,40
-211,40
-211,41
-212,41
-212,42
-212,43
-213,43
-213,44
-214,44
-214,45
-215,45
-215,46
-216,46
-216,47
-217,47
-217,48
-218,48
-218,49
-219,49
-219,50
-220,50
-221,50
-222,50
-223,50
-223,49
-224,49
-225,49
-226,49
-227,49
-228,50
-229,50
-230,51
-230,52
-231,52
-231,53
-232,53
-233,53
-233,54
-234,54
-235,54
-236,54
-236,55
-237,55
-237,54
-238,54
-239,54
-240,53
-241,53
-242,52
-243,52
-244,52
-244,51
-245,51
-245,50
-246,50
-247,50
-247,49
-248,49
-249,49
-250,49
-250,48
-251,48
-252,48
-253,48
-254,48
-254,47
-255,47
-256,47
-257,47
-258,47
-259,47
-260,47
-261,47
-262,47
-263,47
-264,47
-265,47
-266,47
-267,47
-267,46
-268,46
-269,46
-270,45
-271,45
-272,45
-273,45
-274,45
-274,46
-275,46
-276,46
-276,47
-277,47
-278,47
-279,47
-280,47
-281,47
-281,46
-282,46
-283,46
-283,45
-284,45
-285,45
-286,45
-286,44
-287,44
-288,44
-289,44
-289,43
-290,43
-290,42
-291,42
-292,42
-293,42
-293,41
-294,41
-294,40
-295,40
-295,39
-295,38
-296,38
-296,37
-297,36
-298,36
-298,35
-299,35
-299,34
-299,33
-300,33
-300,32
-301,32
-301,31
-302,31
-302,30
-303,30
-304,30
-304,29
-305,28
-305,27
-305,26
-305,25
-306,25
-306,24
-306,23
-306,22
-306,21
-306,20
-306,19
-306,18
-306,17
-307,16
-307,15
-308,15
-308,14
-309,14
-309,13
-309,12
-309,11
-309,10
-310,10
-310,9
-311,9
-311,8
-312,8
-312,7
-312,6
-312,5
-312,4
-313,4
-313,3
-313,2
-314,2
-314,1
-315,1
-316,1
-317,1
-317,0
-318,0
-318,-1
-318,-2
-318,-3
-318,-4
-318,-5
-318,-6
-319,-6
-319,-7
-319,-8
-320,-8
-321,-8
-321,-9
-322,-9
-323,-9
-324,-9
-324,-10
-325,-10
-326,-10
-326,-11
-327,-11
-328,-11
-328,-12
-329,-12
-330,-12
-330,-13
-331,-13
-332,-13
-332,-14
-333,-14
-334,-14
-335,-14
-335,-15
-336,-15
-336,-16
-337,-16
-338,-16
-338,-17
-339,-17
-340,-17
-342,-18
-343,-18
-343,-19
-344,-19
-345,-19
-345,-20
-346,-20
-347,-20
-347,-21
-348,-21
-348,-22
-349,-22
-349,-23
-350,-23
-350,-24
-351,-24
-352,-24
-353,-23
-354,-23
-355,-23
-356,-23
-357,-23
-358,-23
-359,-23
-359,-22
-360,-22
-361,-22
-362,-22
-363,-22
-363,-23
-364,-23
-365,-23
-366,-23
-366,-24
-367,-24
-368,-24
-369,-24
-369,-23
-370,-23
-371,-23
-372,-22
-373,-22
-374,-22
-375,-22
-375,-23
-376,-23
-377,-23
-378,-23
-379,-24
-380,-24
-381,-24
-382,-24
-383,-24
-384,-24
-385,-24
-386,-24
-386,-23
-386,-22
-386,-21
-385,-20
-384,-20
-384,-19
-384,-17
-385,-17
-385,-16
-386,-16
-387,-16
-387,-17
-388,-17
-388,-18
-389,-18
-390,-18
-390,-17
-391,-17
-391,-16
-392,-16
-392,-15
-393,-14
-394,-14
-394,-13
-395,-13
-396,-13
-397,-13
-397,-12
-398,-12
-398,-11
-398,-10
-398,-9
-397,-9
-397,-8
-396,-8
-396,-7
-395,-7
-395,-6
-395,-5
-396,-5
-396,-4
-396,-3
-396,-2
-395,-2
-394,-1
-393,-1
-393,0
-392,0
-391,0
-391,1
-390,1
-389,1
-388,1
-387,1
-386,1
-385,0
-384,0
-384,1
-383,1
-382,1
-381,1
-381,2
-380,2
-379,2
-378,2
-377,3
-376,3
-375,3
-374,3
-374,4
-373,4
-372,4
-371,4
-370,4
-370,3
-369,3
-368,3
-367,3
-366,3
-365,3
-364,3
-364,2
-363,2
-362,2
-361,2
-360,2
-359,2
-358,2
-357,2
-357,3
-356,3
-355,3
-354,3
-353,3
-352,3
-352,4
-351,4
-350,4
-349,4
-348,4
-347,5
-346,5
-345,5
-344,5
-343,5
-343,6
-342,6
-341,6
-340,6
-339,6
-338,6
-337,6
-336,6
-335,6
-334,6
-334,5
-333,5
-332,5
-331,5
-330,6
-329,6
-328,6
-327,6
-326,6
-325,6
-324,6
-323,6
-323,7
-322,7
-321,7
-320,7
-319,7
-318,7
-317,7
-316,7
-315,7
-314,7
-313,7
-313,8
-309,9
-308,9
-308,10
-307,10
-306,10
-305,10
-304,10
-303,10
-302,10
-301,10
-300,10
-299,10
-298,10
-297,10
-296,10
-295,10
-294,10
-293,10
-292,10
-291,10
-290,10
-289,10
-288,10
-287,10
-286,10
-285,10
-284,10
-283,10
-282,10
-282,11
-281,11
-280,11
-280,10
-279,10
-278,10
-277,10
-276,10
-275,10
-274,10
-273,10
-272,10
-271,10
-270,10
-269,10
-268,10
-267,10
-266,10
-265,10
-264,10
-263,10
-263,9
-262,9
-262,8
-261,8
-261,7
-261,6
-260,6
-259,6
-259,5
-258,5
-257,5
-256,5
-255,5
-254,5
-254,4
-253,4
-252,4
-252,3
-251,3
-251,2
-250,2
-250,1
-249,1
-249,0
-248,0
-247,0
-247,-1
-246,-1
-246,-2
-245,-2
-244,-2
-244,-1
-243,-1
-243,0
-242,0
-242,1
-241,1
-241,2
-240,2
-239,2
-238,2
-238,1
-237,1
-236,1
-236,0
-235,0
-235,-1
-234,-1
-234,-2
-233,-2
-232,-1
-231,-1
-231,0
-231,1
-230,1
-230,2
-230,3
-229,4
-229,5
-228,5
-240,-10
-240,-8
-240,-7
-239,-7
-239,-6
-240,-6
-241,-6
-241,-5
-242,-5
-243,-5
-243,-4
-243,-3
-243,-2
-243,-1
-243,0
-244,0
-245,0
-245,1
-246,1
-247,1
-248,1
-248,0
-249,0
-250,0
-251,0
-252,0
-253,0
-254,0
-255,0
-256,0
-257,0
-257,-1
-258,-1
-258,-2
-259,-2
-259,-3
-260,-3
-260,-4
-259,-4
-258,-4
-257,-4
-256,-4
-255,-4
-255,-3
-255,-2
-255,-1
-257,1
-258,1
-258,0
-259,0
-260,1
-261,1
-261,2
-262,2
-262,3
-262,4
-263,4
-264,5
-265,5
-265,4
-266,4
-266,3
-267,3
-268,2
-269,2
-270,2
-270,1
-271,1
-272,1
-273,1
-274,1
-275,1
-276,1
-277,1
-278,1
-279,1
-280,1
-280,2
-281,2
-282,2
-283,2
-284,2
-285,3
-286,3
-287,3
-288,3
-289,3
-289,4
-290,4
-291,4
-292,4
-293,4
-293,5
-294,5
-295,5
-296,5
-297,5
-297,6
-298,6
-299,7
-300,7
-300,8
-301,8
-301,9
-302,9
-303,9
-303,10
-304,11
-304,12
-304,13
-304,14
-304,15
-305,15
-305,16
-305,17
-305,18
-306,19
-306,20
-307,20
-307,21
-308,21
-308,22
-309,22
-309,23
-310,23
-311,23
-312,23
-312,24
-313,24
-313,25
-314,25
-314,26
-314,27
-315,27
-315,28
-315,29
-316,29
-316,30
-316,31
-317,31
-317,32
-317,33
-318,33
-318,34
-318,35
-319,35
-319,36
-319,37
-320,37
-320,38
-321,38
-321,39
-322,39
-322,40
-323,40
-323,41
-323,42
-322,42
-322,43
-322,44
-322,45
-321,45
-322,46
-322,47
-323,47
-323,48
-324,48
-324,49
-325,49
-325,50
-325,51
-324,51
-324,52
-323,52
-323,53
-322,53
-321,53
-320,53
-319,53
-319,52
-318,52
-317,52
-316,52
-315,52
-315,53
-314,53
-313,53
-313,54
-312,54
-312,55
-312,56
-312,57
-312,58
-313,58
-313,59
-313,60
-314,60
-314,61
-315,61
-316,61
-316,62
-316,63
-316,64
-316,65
-316,66
-315,67
-315,68
-314,68
-314,69
-313,69
-312,69
-311,69
-310,69
-310,68
-309,68
-308,68
-308,67
-307,67
-307,66
-306,65
-306,64
-305,64
-305,63
-304,63
-304,62
-304,61
-304,60
-304,59
-304,58
-304,57
-303,57
-303,56
-302,56
-302,55
-301,55
-301,54
-301,53
-301,52
-301,51
-300,51
-299,51
-299,50
-298,51
-297,51
